age,annual_income,is_salaried,investment_80c,investment_80d,home_loan_interest,education_loan_interest,donations_80g,other_deductions,standard_deduction,taxable_old,tax_old,taxable_new,tax_new,best_regime
27,4753118,1,150000,29322,314996,3771,3640,24136,50000,4292249,1144181.69,4553118,1098172.82,new
59,68227,1,240,0,6416,128,158,313,50000,10972,0.0,61811,0.0,old
65,396518,1,37383,5408,25703,1002,1121,1648,50000,274253,0.0,370815,0.0,old
50,3195691,1,150000,29872,77310,2438,0,3296,50000,2882775,704425.8,3118381,650534.87,new
68,619869,1,22325,10293,29162,913,2188,4094,50000,500894,13185.95,590707,0.0,new
61,849710,1,95858,4113,31374,2367,0,772,50000,665226,47367.01,818336,33106.94,new
59,180911,1,15891,2612,10185,802,731,980,50000,99710,0.0,170726,0.0,old
55,81612,1,6829,1215,5524,171,147,360,50000,17366,0.0,76088,0.0,old
38,93646,0,11847,537,2856,110,109,669,0,77518,0.0,90790,0.0,old
58,367283,0,0,4889,234,403,642,902,0,360213,0.0,367049,0.0,old
36,149627,1,8981,1558,7156,281,468,432,50000,80751,0.0,142471,0.0,old
27,2001343,1,106898,25308,140847,6485,1594,8493,50000,1661718,323456.02,1860496,258074.75,new
36,1275815,1,33176,11387,97511,2014,2543,396,50000,1078788,141581.86,1178304,79815.42,new
26,195060,1,21730,2178,5086,433,813,0,50000,114820,0.0,189974,0.0,old
60,572090,1,24900,7282,18547,1543,1776,2420,50000,465622,0.0,553543,0.0,old
25,241890,1,19501,2606,10379,79,0,988,50000,158337,0.0,231511,0.0,old
66,112818,1,5957,1844,3736,282,373,703,50000,49923,0.0,109082,0.0,old
67,1036658,1,66011,3266,55489,1794,3814,7391,50000,848893,85569.74,981169,50041.58,new
37,255870,1,30922,3399,18774,666,443,1350,50000,150316,0.0,237096,0.0,old
42,355766,1,18913,2107,1134,395,304,2740,50000,280173,0.0,354632,0.0,old
26,851459,0,52561,13387,0,246,2241,1446,0,781578,71568.22,851459,36551.74,new
59,58566,0,1451,891,0,67,108,262,0,55787,0.0,58566,0.0,old
50,177663,0,1915,1143,7635,92,412,1846,0,164620,0.0,170028,0.0,old
19,4854692,0,150000,38843,176849,9802,2396,31042,0,4445760,1192077.12,4677843,1137087.02,new
62,1257014,0,140962,14482,34912,2656,3096,594,0,1060312,135817.34,1222102,87797.22,new
33,231704,1,35465,2024,5838,599,705,1440,50000,135633,0.0,225866,0.0,old
19,621277,1,15102,1804,28293,1848,708,1694,50000,521828,17540.22,592984,0.0,new
51,961660,1,71029,2158,70258,1819,1207,6234,50000,758955,66862.64,891402,40705.81,new
63,236527,1,13780,1427,0,694,0,1518,50000,169108,0.0,236527,0.0,old
29,3904936,1,30541,14587,188103,13334,1621,14447,50000,3592303,925798.54,3716833,837251.9,new
56,750230,0,52176,4782,52432,0,0,1917,0,638923,41895.98,697798,0.0,new
31,66536,1,3115,579,5718,209,145,505,50000,6265,0.0,60818,0.0,old
38,126972,1,10222,613,11764,262,365,436,50000,53310,0.0,115208,0.0,old
44,116709,1,12011,2049,9280,135,0,713,50000,42521,0.0,107429,0.0,old
61,4730158,0,150000,50000,93843,5006,452,0,0,4430857,1187427.38,4636315,1124130.28,new
29,4497591,0,20572,42879,60504,9971,13587,16623,0,4333455,1157037.96,4437087,1061971.14,new
53,967604,0,91266,8431,34157,1915,0,2279,0,829556,81547.65,933447,45078.49,new
18,659277,0,55156,14706,22129,1506,833,3203,0,561744,25842.75,637148,0.0,new
30,564714,1,49447,3709,25777,2093,1612,2509,50000,429567,0.0,538937,0.0,old
40,159619,0,5537,2313,13697,205,166,1875,0,135826,0.0,145922,0.0,old
65,530946,1,33401,5984,20392,1771,0,0,50000,419398,0.0,510554,0.0,old
54,258839,1,19045,2607,16056,346,919,1538,50000,168328,0.0,242783,0.0,old
36,50287,1,5268,274,791,182,105,351,50000,0,0.0,49496,0.0,old
63,137447,1,11049,583,6457,89,78,545,50000,68646,0.0,130990,0.0,old
65,721124,1,17074,8319,58653,597,869,4297,50000,581315,29913.52,662471,0.0,new
30,1274735,1,81156,15551,59457,2434,0,11005,50000,1055132,134201.18,1215278,86377.82,new
61,537590,1,22623,3551,39772,908,1577,5257,50000,413902,0.0,497818,0.0,old
26,233082,1,21713,3508,9526,551,0,879,50000,146905,0.0,223556,0.0,old
34,184767,0,4756,2631,10439,524,655,190,0,165572,0.0,174328,0.0,old
45,120813,1,9135,1704,10910,228,138,684,50000,48014,0.0,109903,0.0,old
28,285073,1,25471,0,17285,165,720,1437,50000,189995,0.0,267788,0.0,old
67,276607,0,6569,2098,1248,79,313,1615,0,264685,0.0,275359,0.0,old
55,735586,1,68026,14962,33005,0,110,3364,50000,566119,26752.75,702581,21068.42,new
43,3003481,1,137120,31761,67007,8216,7872,15019,50000,2686486,643183.63,2936474,593779.89,new
21,79431,0,7129,1672,3311,318,123,329,0,66549,0.0,76120,0.0,old
54,72177,0,2568,681,5857,223,26,170,0,62652,0.0,66320,0.0,old
25,805346,1,48605,5010,8655,1796,3039,4268,50000,683973,51266.38,796691,30855.86,new
34,102476,1,5082,1459,5704,223,337,465,50000,39206,0.0,96772,0.0,old
44,226242,0,10960,3391,11665,190,553,1262,0,198221,0.0,214577,0.0,old
64,116195,1,2944,0,2317,282,339,540,50000,59773,0.0,113878,0.0,old
27,3700145,0,150000,15199,320437,4914,11123,6486,0,3312423,838475.98,3500145,769645.24,new
27,148503,1,8303,1205,11006,42,321,461,50000,77165,0.0,137497,0.0,old
64,345219,1,37680,2240,13981,603,719,2256,50000,237740,0.0,331238,0.0,old
55,673214,1,61055,9364,69846,1765,2980,4845,50000,473359,0.0,603368,0.0,old
68,152804,1,11714,792,15503,116,208,530,50000,73941,0.0,137301,0.0,old
65,197317,0,1303,2030,5783,366,778,1454,0,185603,0.0,191534,0.0,old
54,109180,1,5842,288,7371,0,436,665,50000,44578,0.0,101809,0.0,old
34,1760267,1,86122,22151,127259,5943,1459,1851,50000,1465482,262230.38,1633008,187098.5,new
55,131310,0,5863,1857,86,275,0,1336,0,121893,0.0,131224,0.0,old
50,188595,1,13283,1587,0,360,507,777,50000,122081,0.0,188595,0.0,old
39,134483,1,6418,634,10960,245,0,613,50000,65613,0.0,123523,0.0,old
45,444661,1,29895,3841,29248,969,1312,815,50000,328581,0.0,415413,0.0,old
66,583381,0,32731,5509,22946,2572,1091,4787,0,513745,15858.96,560435,0.0,new
20,4823272,1,150000,45991,226091,6209,2807,18346,50000,4349919,1162174.73,4623272,1120060.86,new
48,61664,1,8772,778,5364,109,187,215,50000,0,0.0,56300,0.0,old
49,478355,1,10661,6481,29806,356,574,1705,50000,378772,0.0,448549,0.0,old
45,674877,0,41440,7591,40829,1024,2544,4693,0,576756,28965.25,634048,0.0,new
20,254367,1,30424,2189,14135,276,0,1371,50000,155972,0.0,240232,0.0,old
31,425438,1,26393,4454,5858,848,3,4213,50000,333669,0.0,419580,0.0,old
29,2013474,1,87878,8147,79233,5944,3919,14015,50000,1764338,355473.46,1934241,281083.19,new
43,309569,0,22310,2816,5131,848,828,843,0,276793,0.0,304438,0.0,old
27,109531,1,6873,1770,4192,255,584,336,50000,45521,0.0,105339,0.0,old
58,96697,0,1868,1776,4373,155,291,527,0,87707,0.0,92324,0.0,old
64,511776,0,18150,7951,10916,611,1595,3661,0,468892,0.0,500860,0.0,old
69,1923651,1,17001,19961,123025,4689,2669,0,50000,1706306,337367.47,1800626,239395.31,new
46,270096,1,23251,1491,4123,321,438,1225,50000,189247,0.0,265973,0.0,old
61,177561,0,23398,1235,6721,589,449,551,0,144618,0.0,170840,0.0,old
25,2150421,1,150000,16842,58800,4557,8272,14843,50000,1847107,381297.38,2091621,330185.75,new
22,747855,1,50988,8089,57297,2465,2345,3408,50000,573263,28238.7,690558,0.0,new
68,2080935,1,145030,34887,104233,278,3350,1069,50000,1742088,348531.46,1976702,294331.02,new
40,152148,1,11086,673,9707,410,0,850,50000,79422,0.0,142441,0.0,old
19,456929,0,21906,4273,13966,760,0,2581,0,413443,0.0,442963,0.0,old
46,269213,1,21329,883,22563,549,440,1285,50000,172164,0.0,246650,0.0,old
23,273689,0,22258,1974,14848,413,546,1464,0,232186,0.0,258841,0.0,old
29,210968,0,7603,0,9109,197,808,696,0,192555,0.0,201859,0.0,old
39,62036,1,2975,382,4957,48,183,605,50000,2886,0.0,57079,0.0,old
36,308718,1,33289,381,9142,559,1103,515,50000,213729,0.0,299576,0.0,old
50,543061,0,51698,2101,27386,859,2048,3507,0,455462,0.0,515675,0.0,old
66,979142,1,68341,11972,95278,2984,2638,2199,50000,745730,64111.84,883864,39921.86,new
37,729129,0,38554,6218,19703,1282,2769,0,0,660603,46405.42,709426,21780.3,new
30,293241,1,26743,3682,12253,516,134,1750,50000,198163,0.0,280988,0.0,old
44,272134,1,9955,2300,21925,576,559,908,50000,185911,0.0,250209,0.0,old
27,1370450,1,95568,10686,36412,4047,3996,1288,50000,1168453,169557.34,1334038,111079.9,new
43,333473,1,48550,2963,20122,709,639,495,50000,209995,0.0,313351,0.0,old
41,78889,1,4655,194,7243,97,92,363,50000,16245,0.0,71646,0.0,old
39,685803,0,39200,3987,36049,2866,1566,4898,0,597237,33225.3,649754,0.0,new
61,536100,1,48800,6400,41932,372,571,1262,50000,386763,0.0,494168,0.0,old
67,583514,1,53594,4974,56185,826,1151,4457,50000,412327,0.0,527329,0.0,old
68,361952,1,11077,5139,12007,326,208,3159,50000,280036,0.0,349945,0.0,old
31,596378,1,37807,3700,38678,283,2700,3548,50000,459662,0.0,557700,0.0,old
65,4964231,0,150000,35277,485234,6569,5474,27204,0,4539707,1221388.58,4764231,1164040.07,new
63,74114,1,7511,611,2807,174,19,658,50000,12334,0.0,71307,0.0,old
18,675088,1,40115,9383,30343,2109,1543,4369,50000,537226,20743.01,644745,0.0,new
32,840386,0,81694,1099,34790,944,3281,6350,0,712228,57143.42,805596,31781.98,new
40,2618961,1,150000,10384,196234,2253,6592,18889,50000,2184609,486598.01,2422727,433490.82,new
40,3361791,0,150000,46822,169787,3440,12416,22229,0,2957097,727614.26,3192004,673505.25,new
24,1234566,1,66766,5324,61174,1172,2187,5596,50000,1042347,130212.26,1173392,79049.15,new
22,260361,0,11990,4101,22798,233,611,2850,0,217778,0.0,237563,0.0,old
31,2729602,0,109001,2483,86496,6616,0,15791,0,2509215,587875.08,2643106,502249.07,new
23,413722,1,37168,2392,43417,648,824,93,50000,279180,0.0,370305,0.0,old
18,790892,0,59170,6241,23266,2124,3252,5222,0,691617,52856.34,767626,27833.1,new
44,851736,1,49273,6754,68664,2030,0,0,50000,675015,49403.12,783072,29439.49,new
61,111146,1,4573,278,6314,286,376,907,50000,48412,0.0,104832,0.0,old
38,2868172,1,150000,45629,75441,8349,0,19591,50000,2519162,590978.54,2792731,548932.07,new
68,635624,1,40795,10773,60444,1731,2507,4023,50000,465351,0.0,575180,0.0,old
37,2694647,1,30574,18890,72060,5458,0,8590,50000,2509075,587831.4,2622587,495847.14,new
26,168925,1,11959,1843,10123,291,592,0,50000,94117,0.0,158802,0.0,old
41,262103,0,13106,1159,2641,353,931,422,0,243491,0.0,259462,0.0,old
18,481740,1,27005,6834,14509,1373,1283,2250,50000,378486,0.0,467231,0.0,old
56,879009,0,60239,4430,12240,2031,2721,3020,0,794328,74220.22,866769,38143.98,new
49,161673,1,10793,1832,9360,380,931,0,50000,88377,0.0,152313,0.0,old
30,507296,0,41980,1216,34035,266,1533,3423,0,424843,0.0,473261,0.0,old
27,170468,1,13303,2259,15056,310,163,392,50000,88985,0.0,155412,0.0,old
23,522167,1,302,2114,40524,1928,253,2879,50000,424167,0.0,481643,0.0,old
69,162126,1,10294,2566,14744,75,638,493,50000,83316,0.0,147382,0.0,old
20,283321,0,12355,1390,23017,711,0,308,0,245540,0.0,260304,0.0,old
48,632215,1,92450,1036,11036,1873,1893,561,50000,473366,0.0,621179,0.0,old
25,173188,1,4429,2489,7509,270,191,508,50000,107792,0.0,165679,0.0,old
22,258976,1,11587,3844,20229,774,570,991,50000,170981,0.0,238747,0.0,old
34,215321,1,16732,1963,11388,208,834,1123,50000,133073,0.0,203933,0.0,old
69,842388,1,84162,8583,62942,327,3460,3528,50000,629386,39912.29,779446,29062.38,new
22,853047,1,80413,7867,0,2012,1108,6684,50000,704963,55632.3,853047,36716.89,new
67,360547,0,1395,4415,6423,708,193,3274,0,344139,0.0,354124,0.0,old
41,82731,1,4437,276,6178,166,75,530,50000,21069,0.0,76553,0.0,old
68,2160078,1,55695,27880,178362,3584,3115,18876,50000,1822566,373640.59,1981716,295895.39,new
68,158730,1,3633,1535,7153,442,341,894,50000,94732,0.0,151577,0.0,old
64,2800713,1,150000,19632,58932,10158,6518,8450,50000,2497023,584071.18,2741781,533035.67,new
64,1291326,1,14107,21773,11900,1518,1199,5544,50000,1185285,174808.92,1279426,99720.61,new
58,833077,1,96400,9793,27659,1518,2221,70,50000,645416,43246.53,805418,31763.47,new
60,171096,0,11799,2571,9012,409,151,519,0,146635,0.0,162084,0.0,old
43,3316469,1,150000,27106,241742,993,4548,6939,50000,2876883,702587.5,3116469,649938.33,new
26,1360888,0,102214,14189,104216,711,5391,5918,0,1128249,157013.69,1256672,94987.78,new
21,284606,0,26408,1225,25753,462,1127,1472,0,228159,0.0,258853,0.0,old
46,641354,1,52185,6502,58213,1139,1165,4283,50000,467867,0.0,583141,0.0,old
19,249610,1,7050,3070,6878,447,669,947,50000,180549,0.0,242732,0.0,old
64,542642,1,49005,7189,0,0,379,5534,50000,430535,0.0,542642,0.0,old
61,672628,1,20363,1887,0,1501,2433,4682,50000,591762,32086.5,672628,0.0,new
34,789502,1,42331,12241,4967,1502,1861,4760,50000,671840,48742.72,784535,29591.64,new
53,188991,0,6935,1527,19665,534,296,55,0,159979,0.0,169326,0.0,old
44,941138,0,114130,13379,48427,1782,379,4321,0,758720,66813.76,892711,40841.94,new
44,107939,1,8599,4,7276,317,524,1011,50000,40208,0.0,100663,0.0,old
31,1374344,1,138316,18810,41504,0,3670,8269,50000,1113775,152497.8,1332840,110830.72,new
55,392079,1,18788,12,27179,1184,1864,1287,50000,291765,0.0,364900,0.0,old
39,81192,1,5657,681,4548,153,97,133,50000,19923,0.0,76644,0.0,old
32,541361,1,39263,3034,6478,152,731,2841,50000,438862,0.0,534883,0.0,old
64,281407,1,21873,2472,24189,501,278,906,50000,181188,0.0,257218,0.0,old
30,797284,0,56484,7176,26797,1200,4100,4236,0,697291,54036.53,770487,28130.65,new
55,886196,1,60876,4656,46221,1041,1333,1749,50000,720320,58826.56,839975,35357.4,new
46,4494649,1,108522,4389,339690,7065,6096,15762,50000,4102815,1085078.28,4294649,1017530.49,new
60,288995,1,19179,0,368,858,644,1586,50000,216360,0.0,288627,0.0,old
29,100676,1,7684,1091,3356,145,0,262,50000,38138,0.0,97320,0.0,old
51,134790,0,0,1064,1377,326,837,431,0,130755,0.0,133413,0.0,old
28,224924,0,15048,1849,7337,213,732,1263,0,198482,0.0,217587,0.0,old
25,2523973,1,1309,30947,64166,248,387,16343,50000,2360573,541498.78,2459807,445059.78,new
55,436111,0,28007,6897,0,877,712,1259,0,398359,0.0,436111,0.0,old
37,509468,1,43426,2797,18434,411,1500,1477,50000,391423,0.0,491034,0.0,old
59,894533,0,26448,8532,31860,1662,610,1263,0,824158,80424.86,862673,37717.99,new
47,180781,1,5317,853,11465,331,482,0,50000,112333,0.0,169316,0.0,old
56,291178,1,8789,2779,14845,376,861,2550,50000,210978,0.0,276333,0.0,old
67,264983,1,14913,1670,14852,884,239,930,50000,181495,0.0,250131,0.0,old
44,100651,1,10036,757,3402,275,20,1010,50000,35151,0.0,97249,0.0,old
55,322207,1,0,3431,18515,715,694,1451,50000,247401,0.0,303692,0.0,old
36,246763,1,13790,3392,7605,673,432,772,50000,170099,0.0,239158,0.0,old
18,552998,0,1169,4904,28652,1724,252,2362,0,513935,15898.48,524346,0.0,new
60,932927,1,71134,15776,0,2537,2353,517,50000,790610,73446.88,932927,45024.41,new
59,999888,1,92509,10866,66242,2344,5049,3252,50000,769626,69082.21,933646,45099.18,new
32,837038,0,92917,5565,30497,1747,2202,4991,0,699119,54416.75,806541,31880.26,new
56,737347,0,64947,0,45137,1476,0,7985,0,617802,37502.82,692210,0.0,new
38,419053,0,19087,3783,23599,599,1357,76,0,370552,0.0,395454,0.0,old
67,247207,1,18832,1051,12726,34,402,967,50000,163195,0.0,234481,0.0,old
45,2863168,0,95026,1225,296,3692,8135,11559,0,2743235,660889.32,2862872,570816.06,new
37,66796,1,6347,509,3976,117,59,506,50000,5282,0.0,62820,0.0,old
63,4260835,1,145056,50000,344508,13691,528,27937,50000,3773623,982370.38,4060835,944580.52,new
38,3589268,0,81633,27114,267545,5099,12269,1247,0,3261906,822714.67,3389268,735051.62,new
30,202818,1,19897,1667,2395,231,374,1040,50000,127214,0.0,200423,0.0,old
37,525879,1,39722,8346,0,668,961,942,50000,425240,0.0,525879,0.0,old
40,511615,1,38856,7958,12806,1954,1513,2319,50000,396209,0.0,498809,0.0,old
46,4980230,1,150000,40142,364168,9902,0,18049,50000,4512137,1212786.74,4780230,1169031.76,new
59,1320891,1,110341,20622,54200,173,2372,11374,50000,1071809,139404.41,1266691,97071.73,new
31,98879,1,10250,1661,6666,235,79,0,50000,29988,0.0,92213,0.0,old
56,663824,0,52825,2,62815,662,3938,0,0,543582,22065.06,601009,0.0,new
35,4304288,1,126049,50000,122645,8135,0,33857,50000,3913602,1026043.82,4181643,982272.62,new
61,3550255,1,135810,44458,223475,13865,7130,9883,50000,3089109,768802.01,3350255,722879.56,new
18,979386,1,55720,13456,48560,896,0,5852,50000,804902,76419.62,930826,44805.9,new
31,84457,0,5548,425,4650,186,348,718,0,72582,0.0,79807,0.0,old
63,851197,1,40073,7102,26559,3082,815,2432,50000,721134,58995.87,824638,33762.35,new
31,577966,1,45300,6373,23332,1503,2011,0,50000,449447,0.0,554634,0.0,old
64,393461,1,36695,4695,17062,541,1373,3055,50000,280040,0.0,376399,0.0,old
41,988584,1,44512,2118,42687,878,709,1560,50000,846120,84992.96,945897,46373.29,new
20,252155,1,1852,2590,17450,224,22,1710,50000,178307,0.0,234705,0.0,old
31,697124,0,58724,5681,56079,1610,1647,2868,0,570515,27667.12,641045,0.0,new
45,868715,0,87074,5212,34649,0,867,4643,0,736270,62144.16,834066,34742.86,new
41,4241029,1,150000,12620,0,5891,20206,14481,50000,3987831,1049203.27,4241029,1000801.05,new
51,70495,0,3192,488,3182,201,111,779,0,62542,0.0,67313,0.0,old
46,655664,1,38550,9008,29384,589,1193,5873,50000,521067,17381.94,626280,0.0,new
55,381362,1,21889,2738,25200,221,1323,2846,50000,277145,0.0,356162,0.0,old
45,813148,1,42072,7198,31943,626,1633,8584,50000,671092,48587.14,781205,29245.32,new
55,144259,1,13359,1098,6705,242,190,887,50000,71778,0.0,137554,0.0,old
33,4500919,1,150000,31023,279935,8895,18208,19471,50000,4023322,1060276.46,4300919,1019486.73,new
47,482628,1,25587,5692,34285,569,1239,1478,50000,363778,0.0,448343,0.0,old
58,189145,1,17072,2541,16381,307,455,1541,50000,100848,0.0,172764,0.0,old
36,314266,1,16654,1933,7381,585,708,1944,50000,235061,0.0,306885,0.0,old
44,1982232,0,72018,17718,111526,6118,9401,4741,0,1760710,354341.52,1870706,261260.27,new
49,860913,1,13979,8467,73223,2239,691,8159,50000,704155,55464.24,787690,29919.76,new
65,219358,0,17118,2864,9300,340,425,1917,0,187394,0.0,210058,0.0,old
49,494862,1,45780,5534,0,1458,2034,1639,50000,388417,0.0,494862,0.0,old
63,63940,0,0,705,1072,162,131,190,0,61680,0.0,62868,0.0,old
51,89367,1,1754,713,1578,154,171,202,50000,34795,0.0,87789,0.0,old
22,466827,1,43552,6693,21787,887,1914,1796,50000,340198,0.0,445040,0.0,old
19,157533,1,14479,1350,6108,142,281,1910,50000,83263,0.0,151425,0.0,old
49,89848,1,2792,402,3942,176,36,935,50000,31565,0.0,85906,0.0,old
31,104482,1,3374,628,4897,346,0,308,50000,44929,0.0,99585,0.0,old
18,735871,1,20744,7043,50534,1259,1345,5104,50000,599842,33767.14,685337,0.0,new
37,834881,1,57395,6547,28698,3314,2399,4412,50000,682116,50880.13,806183,31843.03,new
36,457871,1,63975,4058,36587,1356,657,2601,50000,298637,0.0,421284,0.0,old
55,275888,1,9153,3662,11316,134,232,523,50000,200868,0.0,264572,0.0,old
31,244325,1,1731,3473,24960,503,0,1117,50000,162541,0.0,219365,0.0,old
61,3849480,1,150000,50000,418402,10424,15932,21745,50000,3351379,850630.25,3649480,816237.76,new
40,108425,1,9399,1295,7941,54,117,618,50000,39001,0.0,100484,0.0,old
38,79172,1,889,572,3842,188,70,453,50000,23158,0.0,75330,0.0,old
32,349418,1,24682,6187,2540,549,1,2149,50000,263310,0.0,346878,0.0,old
60,380555,0,10405,3244,13745,1176,813,1825,0,349347,0.0,366810,0.0,old
65,976704,1,72925,16031,86498,2759,3554,10503,50000,734434,61762.27,890206,40581.42,new
56,477333,1,45090,3230,31048,840,2046,3063,50000,342016,0.0,446285,0.0,old
34,933382,1,0,13288,62988,276,1285,2559,50000,802986,76021.09,870394,38520.98,new
19,266306,1,35124,332,10803,896,1073,1967,50000,166111,0.0,255503,0.0,old
46,3186634,0,150000,46618,196733,2733,3503,3810,0,2783237,673369.94,2989901,610449.11,new
57,256588,1,4324,1736,9998,376,582,0,50000,189572,0.0,246590,0.0,old
39,582939,1,29050,11710,33318,599,223,1690,50000,456349,0.0,549621,0.0,old
52,176132,1,6831,1145,13017,177,944,1175,50000,102843,0.0,163115,0.0,old
18,53601,1,2148,569,1718,80,128,192,50000,0,0.0,51883,0.0,old
66,542210,1,29285,5025,22034,1769,1202,4166,50000,428729,0.0,520176,0.0,old
57,801261,0,33606,1882,53409,662,2309,0,0,709393,56553.74,747852,25776.61,new
24,672180,1,56491,8163,33156,1041,3095,3391,50000,516843,16503.34,639024,0.0,new
52,251168,1,15247,170,17197,705,252,2910,50000,164687,0.0,233971,0.0,old
67,769444,1,41180,3720,47423,1258,4417,3070,50000,618376,37622.21,722021,23090.18,new
64,68442,1,4104,511,5464,122,121,182,50000,7938,0.0,62978,0.0,old
36,2227786,0,29025,28248,3635,4153,2422,9959,0,2150344,475907.33,2224151,371535.11,new
34,679610,1,35138,235,27104,1472,1406,4128,50000,560127,25506.42,652506,0.0,new
36,253588,1,26766,3155,11782,116,846,1504,50000,159419,0.0,241806,0.0,old
55,51900,0,2928,865,4055,98,175,366,0,43413,0.0,47845,0.0,old
23,3325229,1,138220,4097,60244,0,2468,11614,50000,3058586,759278.83,3264985,696275.32,new
49,247682,0,11392,1722,16674,647,446,989,0,215812,0.0,231008,0.0,old
51,179286,1,3345,1690,5877,416,0,1384,50000,116574,0.0,173409,0.0,old
63,253427,0,15658,2665,17236,626,640,598,0,216004,0.0,236191,0.0,old
65,859076,1,66349,8146,18250,464,1427,4904,50000,709536,56583.49,840826,35445.9,new
27,235976,1,14207,2421,280,949,708,654,50000,166757,0.0,235696,0.0,old
